e, e_dot, e_int, stamp, 
-1.9723509624256201, 0.0, -0.394470192485124, 855852000000, 
-1.9898333557421946, -0.0582746443885814, -0.3956356853728957, 856566000000, 
-1.996951757145863, -0.08200264906747634, -0.3972757383542452, 856668000000, 
-2.031191430191501, -0.13786024816435427, -0.4011984362053039, 856770000000, 
-1.9979043966733046, -0.0031754650914717075, -0.40173650560071117, 856872000000, 
-1.9698306853874747, 0.2045358160134203, -0.39992843415015206, 856974000000, 
-1.9269993602843796, 0.2363501212964166, -0.39298229615634395, 857042000000, 
-1.9046588514981901, 0.21723944629761535, -0.38676592647800295, 857144000000, 
-1.8948283289781642, 0.10723677102071782, -0.3817657693840489, 857246000000, 
-1.890640359104793, 0.046728307977990845, -0.3793418359720765, 857348000000, 
-1.8865421594408982, 0.027620565124220064, -0.3781340565015904, 857450000000, 
-1.8736644516234577, 0.05658635827111717, -0.37672313134460994, 857552000000, 
-1.8549083192222982, 0.10544613406200017, -0.3743409953524436, 857654000000, 
-1.8180442955403087, 0.18540052027716358, -0.36977447109240424, 857756000000, 
-1.771492556590486, 0.2780525421060405, -0.3629630114235395, 857858000000, 
-1.750881169531612, 0.22387708669565556, -0.3560278681108271, 857960000000, 
-1.73682115073757, 0.11557135284305353, -0.35061299179064453, 858062000000, 
-1.7279201106613367, 0.07653686290091777, -0.3477081620620346, 858164000000, 
-1.7162485307075095, 0.06857540010020147, -0.34539931947376107, 858266000000, 
-1.718165178313055, 0.0325164411609391, -0.3441555879787934, 858368000000, 
-1.7351154193994154, -0.06288962897301964, -0.34463527522799864, 858470000000, 
-1.7180030817044365, 0.000540322028728113, -0.3447522452944604, 858572000000, 
-1.6922699760280753, 0.1428181445711337, -0.34302589847546183, 858640000000, 
-1.6607528064937358, 0.19083425070233564, -0.3380683909484165, 858742000000, 
-1.6314255778288143, 0.2028146606642034, -0.3322965573567084, 858844000000, 
-1.6058671849415367, 0.18295207184066373, -0.32653637128427243, 858946000000, 
-1.6097804897107573, 0.07215029372685662, -0.3231382168320739, 859048000000, 
-1.603997430109875, 0.006232516105539136, -0.3213096736508112, 859150000000, 
-1.5852621105034708, 0.081727930690955, -0.3199360020216069, 859252000000, 
-1.5588093496676385, 0.1506269348074548, -0.3165379260187323, 859354000000, 
-1.5269468035327205, 0.19438435656916755, -0.31140121758025535, 859456000000, 
-1.4941177263891605, 0.21563874426159332, -0.30532492530596794, 859558000000, 
-1.4767611516627897, 0.16728550623310282, -0.299855045438978, 859660000000, 
-1.4482294386134853, 0.15296095925225073, -0.29460722111102905, 859762000000, 
-1.4684799156372343, 0.027604120085184352, -0.2928980337275673, 859864000000, 
-1.4722883359618455, -0.080196324494534, -0.292599846014171, 859966000000, 
-1.457156942731331, 0.037743243019678165, -0.29319501295536066, 860068000000, 
-1.4305807383984515, 0.13902532521131347, -0.29066840113944187, 860170000000, 
-1.4093115404774348, 0.1594846741796537, -0.2864699481071478, 860238000000, 
-1.387903180026315, 0.14225852790712126, -0.28185303059348005, 860340000000, 
-1.3728718794740673, 0.12146553667789162, -0.2780057733318545, 860442000000, 
-1.3643443171870437, 0.07852954279757111, -0.27500795844582837, 860544000000, 
-1.3604392919392465, 0.04144195844940265, -0.2731770325733572, 860646000000, 
-1.343418861601818, 0.0697515186174195, -0.27121349804854056, 860748000000, 
-1.3153185558248575, 0.15040245371463015, -0.26794511395772813, 860850000000, 
-1.2988695947584499, 0.14849755614456006, -0.26384046747900836, 860952000000, 
-1.2718695363484103, 0.14483006492149064, -0.2590705124621145, 861054000000, 
